iter	Passed	Remaining
7892	48393	12918
7893	48401	12912
7894	48407	12906
7895	48414	12900
7896	48421	12894
7897	48428	12888
7898	48434	12882
7899	48442	12877
7900	48449	12871
7901	48454	12864
7902	48460	12858
7903	48466	12852
7904	48472	12846
7905	48478	12840
7906	48483	12833
7907	48488	12827
7908	48494	12821
7909	48500	12814
7910	48506	12808
7911	48512	12802
7912	48517	12796
7913	48521	12789
7914	48527	12783
7915	48533	12777
7916	48536	12770
7917	48540	12763
7918	48547	12757
7919	48552	12751
7920	48557	12744
7921	48563	12738
7922	48569	12732
7923	48574	12726
7924	48578	12719
7925	48583	12712
7926	48589	12706
7927	48595	12700
7928	48598	12693
7929	48603	12687
7930	48610	12681
7931	48615	12674
7932	48621	12668
7933	48627	12662
7934	48643	12658
7935	48649	12652
7936	48655	12646
7937	48660	12640
7938	48666	12634
7939	48673	12628
7940	48677	12621
7941	48684	12615
7942	48690	12609
7943	48695	12602
7944	48701	12596
7945	48707	12590
7946	48712	12584
7947	48722	12579
7948	48728	12572
7949	48734	12566
7950	48740	12560
7951	48747	12554
7952	48753	12548
7953	48759	12542
7954	48764	12535
7955	48770	12529
7956	48776	12523
7957	48782	12517
7958	48787	12511
7959	48793	12504
7960	48799	12498
7961	48805	12492
7962	48811	12486
7963	48818	12480
7964	48825	12474
7965	48832	12468
7966	48839	12462
7967	48844	12456
7968	48850	12450
7969	48855	12443
7970	48861	12437
7971	48867	12431
7972	48873	12425
7973	48878	12418
7974	48884	12412
7975	48889	12406
7976	48895	12400
7977	48901	12393
7978	48907	12387
7979	48913	12381
7980	48920	12375
7981	48925	12369
7982	48931	12363
7983	48935	12356
7984	48940	12350
7985	48944	12343
7986	48947	12336
7987	48953	12330
7988	48956	12323
7989	48962	12317
7990	48967	12310
7991	48973	12304
7992	48979	12298
7993	48984	12292
7994	48990	12286
7995	48996	12279
7996	49002	12273
7997	49008	12267
7998	49014	12261
7999	49022	12255
8000	49028	12249
8001	49034	12243
8002	49041	12237
8003	49046	12231
8004	49054	12225
8005	49059	12218
8006	49065	12212
8007	49071	12206
8008	49077	12200
8009	49082	12194
8010	49088	12187
8011	49094	12181
8012	49097	12174
8013	49103	12168
8014	49107	12161
8015	49112	12155
8016	49119	12149
8017	49125	12143
8018	49131	12137
8019	49137	12131
8020	49140	12124
8021	49146	12118
8022	49153	12112
8023	49159	12106
8024	49165	12099
8025	49170	12093
8026	49176	12087
8027	49182	12081
8028	49187	12074
8029	49193	12068
8030	49199	12062
8031	49205	12056
8032	49208	12049
8033	49214	12043
8034	49220	12037
8035	49226	12030
8036	49233	12025
8037	49239	12018
8038	49246	12013
8039	49252	12006
8040	49257	12000
8041	49264	11994
8042	49269	11988
8043	49275	11982
8044	49281	11975
8045	49287	11969
8046	49294	11963
8047	49300	11957
8048	49306	11951
8049	49312	11945
8050	49318	11939
8051	49324	11933
8052	49330	11926
8053	49335	11920
8054	49342	11914
8055	49348	11908
8056	49354	11902
8057	49360	11896
8058	49365	11889
8059	49368	11882
8060	49375	11876
8061	49380	11870
8062	49386	11864
8063	49392	11858
8064	49397	11851
8065	49403	11845
8066	49409	11839
8067	49415	11833
8068	49420	11826
8069	49427	11820
8070	49433	11814
8071	49440	11808
8072	49447	11802
8073	49453	11796
8074	49459	11790
8075	49462	11783
8076	49468	11777
8077	49474	11771
8078	49479	11765
8079	49487	11759
8080	49492	11753
8081	49498	11746
8082	49503	11740
8083	49509	11734
8084	49514	11727
8085	49519	11721
8086	49525	11715
8087	49531	11709
8088	49538	11703
8089	49543	11697
8090	49550	11690
8091	49556	11684
8092	49561	11678
8093	49567	11672
8094	49572	11665
8095	49578	11659
8096	49584	11653
8097	49590	11647
8098	49595	11641
8099	49601	11634
8100	49607	11628
8101	49613	11622
8102	49619	11616
8103	49626	11610
8104	49642	11606
8105	49648	11600
8106	49653	11594
8107	49660	11588
8108	49665	11581
8109	49672	11575
8110	49678	11569
8111	49687	11564
8112	49693	11558
8113	49698	11551
8114	49703	11545
8115	49709	11539
8116	49715	11533
8117	49720	11526
8118	49726	11520
8119	49732	11514
8120	49738	11508
8121	49741	11501
8122	49747	11495
8123	49753	11489
8124	49758	11482
8125	49764	11476
8126	49770	11470
8127	49776	11464
8128	49781	11457
8129	49787	11451
8130	49793	11445
8131	49798	11439
8132	49806	11433
8133	49811	11427
8134	49818	11421
8135	49825	11415
8136	49831	11409
8137	49838	11403
8138	49843	11396
8139	49849	11390
8140	49854	11384
8141	49859	11378
8142	49865	11371
8143	49871	11365
8144	49876	11359
8145	49882	11353
8146	49888	11346
8147	49893	11340
8148	49897	11333
8149	49902	11327
8150	49909	11321
8151	49916	11315
8152	49922	11309
8153	49927	11303
8154	49933	11297
8155	49938	11290
8156	49944	11284
8157	49950	11278
8158	49955	11272
8159	49961	11265
8160	49967	11259
8161	49972	11253
8162	49978	11247
8163	49983	11240
8164	49988	11234
8165	49994	11228
8166	50000	11222
8167	50005	11215
8168	50012	11209
8169	50019	11203
8170	50025	11197
8171	50031	11191
8172	50036	11185
8173	50043	11179
8174	50049	11173
8175	50054	11166
8176	50058	11160
8177	50063	11153
8178	50068	11147
8179	50075	11141
8180	50080	11135
8181	50085	11128
8182	50091	11122
8183	50096	11116
8184	50102	11110
8185	50108	11103
8186	50112	11097
8187	50117	11091
8188	50123	11084
8189	50129	11078
8190	50134	11072
8191	50139	11066
8192	50144	11059
8193	50149	11053
8194	50155	11047
8195	50161	11040
8196	50166	11034
8197	50171	11028
8198	50177	11022
8199	50183	11015
8200	50188	11009
8201	50194	11003
8202	50200	10997
8203	50206	10991
8204	50210	10984
8205	50216	10978
8206	50223	10972
8207	50228	10966
8208	50232	10959
8209	50238	10953
8210	50243	10947
8211	50250	10941
8212	50256	10934
8213	50262	10928
8214	50267	10922
8215	50273	10916
8216	50279	10910
8217	50284	10903
8218	50289	10897
8219	50295	10891
8220	50301	10885
8221	50306	10878
8222	50313	10872
8223	50318	10866
8224	50324	10860
8225	50330	10854
8226	50335	10847
8227	50341	10841
8228	50347	10835
8229	50352	10829
8230	50357	10822
8231	50363	10816
8232	50369	10810
8233	50374	10804
8234	50380	10797
8235	50385	10791
8236	50388	10784
8237	50394	10778
8238	50399	10772
8239	50405	10766
8240	50410	10759
8241	50417	10753
8242	50424	10748
8243	50431	10742
8244	50437	10735
8245	50442	10729
8246	50448	10723
8247	50454	10717
8248	50459	10711
8249	50465	10704
8250	50470	10698
8251	50476	10692
8252	50481	10686
8253	50487	10679
8254	50493	10673
8255	50496	10666
8256	50502	10660
8257	50507	10654
8258	50512	10648
8259	50518	10641
8260	50524	10635
8261	50529	10629
8262	50536	10623
8263	50542	10617
8264	50547	10611
8265	50554	10604
8266	50559	10598
8267	50565	10592
8268	50571	10586
8269	50576	10580
8270	50582	10573
8271	50588	10567
8272	50593	10561
8273	50599	10555
8274	50605	10549
8275	50611	10543
8276	50617	10536
8277	50623	10530
8278	50629	10524
8279	50642	10519
8280	50649	10513
8281	50657	10508
8282	50664	10502
8283	50669	10496
8284	50675	10489
8285	50680	10483
8286	50686	10477
8287	50692	10471
8288	50698	10464
8289	50703	10458
8290	50707	10452
8291	50712	10445
8292	50718	10439
8293	50724	10433
8294	50729	10427
8295	50734	10420
8296	50740	10414
8297	50746	10408
8298	50751	10402
8299	50754	10395
8300	50761	10389
8301	50766	10383
8302	50771	10376
8303	50776	10370
8304	50782	10364
8305	50785	10357
8306	50791	10351
8307	50797	10345
8308	50804	10339
8309	50810	10333
8310	50816	10327
8311	50823	10321
8312	50828	10314
8313	50834	10308
8314	50840	10302
8315	50847	10296
8316	50853	10290
8317	50858	10284
8318	50864	10278
8319	50870	10271
8320	50876	10265
8321	50881	10259
8322	50887	10253
8323	50893	10247
8324	50898	10240
8325	50904	10234
8326	50909	10228
8327	50915	10222
8328	50921	10216
8329	50927	10209
8330	50933	10203
8331	50939	10197
8332	50944	10191
8333	50951	10185
8334	50956	10179
8335	50962	10172
8336	50965	10166
8337	50969	10159
8338	50974	10153
8339	50980	10147
8340	50986	10141
8341	50991	10134
8342	50998	10128
8343	51003	10122
8344	51008	10116
8345	51012	10109
8346	51015	10102
8347	51021	10096
8348	51027	10090
8349	51032	10084
8350	51038	10078
8351	51048	10072
8352	51056	10067
8353	51063	10061
8354	51069	10055
8355	51076	10049
8356	51081	10042
8357	51087	10036
8358	51093	10030
8359	51099	10024
8360	51104	10017
8361	51110	10011
8362	51115	10005
8363	51121	9999
8364	51127	9993
8365	51132	9987
8366	51138	9980
8367	51144	9974
8368	51147	9967
8369	51152	9961
8370	51158	9955
8371	51164	9949
8372	51169	9943
8373	51175	9936
8374	51181	9930
8375	51187	9924
8376	51193	9918
8377	51198	9912
8378	51204	9905
8379	51210	9899
8380	51215	9893
8381	51222	9887
8382	51227	9881
8383	51233	9875
8384	51240	9869
8385	51246	9863
8386	51254	9857
8387	51259	9851
8388	51265	9844
8389	51271	9838
8390	51274	9832
8391	51280	9825
8392	51286	9819
8393	51291	9813
8394	51295	9806
8395	51300	9800
8396	51306	9794
8397	51312	9788
8398	51318	9782
8399	51324	9776
8400	51329	9769
8401	51335	9763
8402	51340	9757
8403	51346	9751
8404	51352	9745
8405	51357	9738
8406	51364	9732
8407	51367	9726
8408	51372	9719
8409	51378	9713
8410	51383	9707
8411	51389	9701
8412	51395	9695
8413	51398	9688
8414	51403	9682
8415	51409	9675
8416	51415	9669
8417	51420	9663
8418	51426	9657
8419	51433	9651
8420	51447	9646
8421	51453	9640
8422	51460	9634
8423	51465	9628
8424	51470	9622
8425	51477	9616
8426	51482	9609
8427	51487	9603
8428	51493	9597
8429	51499	9591
8430	51504	9584
8431	51510	9578
8432	51516	9572
8433	51521	9566
8434	51526	9560
8435	51531	9553
8436	51537	9547
8437	51543	9541
8438	51548	9535
8439	51554	9529
8440	51559	9522
8441	51566	9516
8442	51572	9510
8443	51578	9504
8444	51584	9498
8445	51590	9492
8446	51595	9485
8447	51601	9479
8448	51607	9473
8449	51613	9467
8450	51619	9461
8451	51628	9455
8452	51635	9449
8453	51641	9443
8454	51646	9437
8455	51653	9431
8456	51658	9425
8457	51664	9419
8458	51670	9412
8459	51675	9406
8460	51681	9400
8461	51687	9394
8462	51692	9388
8463	51696	9381
8464	51699	9374
8465	51702	9368
8466	51708	9362
8467	51714	9356
8468	51720	9349
8469	51726	9343
8470	51733	9337
8471	51738	9331
8472	51744	9325
8473	51749	9319
8474	51754	9312
8475	51760	9306
8476	51766	9300
8477	51772	9294
8478	51778	9288
8479	51783	9281
8480	51788	9275
8481	51792	9269
8482	51798	9262
8483	51803	9256
8484	51809	9250
8485	51815	9244
8486	51818	9237
8487	51824	9231
8488	51828	9225
8489	51834	9219
8490	51840	9212
8491	51847	9207
8492	51853	9200
8493	51859	9194
8494	51864	9188
8495	51870	9182
8496	51875	9176
8497	51880	9169
8498	51886	9163
8499	51892	9157
8500	51897	9151
8501	51904	9145
8502	51909	9139
8503	51915	9132
8504	51922	9126
8505	51927	9120
8506	51933	9114
8507	51940	9108
8508	51946	9102
8509	51952	9096
8510	51958	9090
8511	51964	9083
8512	51970	9077
8513	51976	9071
8514	51982	9065
8515	51987	9059
8516	51993	9053
8517	51999	9047
8518	52004	9040
8519	52010	9034
8520	52017	9028
8521	52023	9022
8522	52031	9016
8523	52038	9010
8524	52045	9004
8525	52051	8998
8526	52057	8992
8527	52062	8986
8528	52069	8980
8529	52074	8974
8530	52081	8968
8531	52086	8961
8532	52090	8955
8533	52096	8949
8534	52102	8943
8535	52107	8936
8536	52113	8930
8537	52119	8924
8538	52124	8918
8539	52130	8912
8540	52136	8906
8541	52141	8899
8542	52146	8893
8543	52151	8887
8544	52156	8881
8545	52162	8874
8546	52166	8868
8547	52171	8862
8548	52177	8855
8549	52183	8849
8550	52188	8843
8551	52194	8837
8552	52200	8831
8553	52206	8825
8554	52212	8818
8555	52217	8812
8556	52224	8806
8557	52230	8800
8558	52236	8794
8559	52243	8788
8560	52248	8782
8561	52264	8777
8562	52270	8771
8563	52276	8765
8564	52282	8759
8565	52288	8753
8566	52294	8747
8567	52299	8741
8568	52305	8734
8569	52310	8728
8570	52316	8722
8571	52321	8716
8572	52327	8710
8573	52333	8703
8574	52339	8697
8575	52344	8691
8576	52350	8685
8577	52353	8678
8578	52359	8672
8579	52365	8666
8580	52370	8660
8581	52376	8654
8582	52382	8648
8583	52388	8641
8584	52394	8635
8585	52400	8629
8586	52406	8623
8587	52412	8617
8588	52417	8611
8589	52423	8605
8590	52429	8598
8591	52435	8592
8592	52442	8586
8593	52449	8580
8594	52455	8574
8595	52460	8568
8596	52466	8562
8597	52470	8555
8598	52475	8549
8599	52481	8543
8600	52486	8537
8601	52491	8531
8602	52497	8524
8603	52503	8518
8604	52508	8512
8605	52514	8506
8606	52517	8499
8607	52522	8493
8608	52528	8487
8609	52534	8481
8610	52539	8474
8611	52546	8468
8612	52550	8462
8613	52555	8456
8614	52561	8450
8615	52567	8443
8616	52573	8437
8617	52578	8431
8618	52585	8425
8619	52589	8419
8620	52592	8412
8621	52597	8406
8622	52604	8400
8623	52609	8394
8624	52615	8388
8625	52622	8382
8626	52628	8375
8627	52634	8369
8628	52641	8363
8629	52645	8357
8630	52651	8351
8631	52657	8345
8632	52662	8338
8633	52668	8332
8634	52673	8326
8635	52679	8320
8636	52682	8313
8637	52687	8307
8638	52690	8300
8639	52696	8294
8640	52702	8288
8641	52708	8282
8642	52714	8276
8643	52720	8270
8644	52725	8264
8645	52732	8258
8646	52738	8251
8647	52743	8245
8648	52750	8239
8649	52755	8233
8650	52761	8227
8651	52767	8221
8652	52773	8215
8653	52779	8209
8654	52784	8202
8655	52790	8196
8656	52796	8190
8657	52801	8184
8658	52806	8178
8659	52811	8171
8660	52816	8165
8661	52822	8159
8662	52829	8153
8663	52835	8147
8664	52842	8141
8665	52848	8135
8666	52854	8129
8667	52861	8123
8668	52866	8116
8669	52872	8110
8670	52878	8104
8671	52883	8098
8672	52888	8092
8673	52894	8086
8674	52899	8079
8675	52905	8073
8676	52911	8067
8677	52914	8060
8678	52920	8054
8679	52926	8048
8680	52933	8042
8681	52939	8036
8682	52944	8030
8683	52950	8024
8684	52956	8018
8685	52961	8011
8686	52967	8005
8687	52973	7999
8688	52980	7993
8689	52986	7987
8690	52992	7981
8691	52998	7975
8692	53004	7969
8693	53010	7963
8694	53016	7957
8695	53022	7950
8696	53028	7944
8697	53044	7940
8698	53050	7934
8699	53056	7927
8700	53059	7921
8701	53064	7915
8702	53070	7909
8703	53076	7902
8704	53082	7896
8705	53088	7890
8706	53093	7884
8707	53099	7878
8708	53105	7872
8709	53110	7865
8710	53116	7859
8711	53121	7853
8712	53126	7847
8713	53133	7841
8714	53136	7834
8715	53142	7828
8716	53148	7822
8717	53154	7816
8718	53160	7810
8719	53165	7804
8720	53171	7798
8721	53177	7791
8722	53183	7785
8723	53189	7779
8724	53195	7773
8725	53200	7767
8726	53206	7761
8727	53212	7755
8728	53218	7748
8729	53224	7742
8730	53228	7736
8731	53234	7730
8732	53240	7724
8733	53246	7718
8734	53252	7711
8735	53258	7705
8736	53264	7699
8737	53269	7693
8738	53275	7687
8739	53281	7681
8740	53286	7675
8741	53292	7668
8742	53298	7662
8743	53303	7656
8744	53309	7650
8745	53315	7644
8746	53321	7638
8747	53326	7632
8748	53332	7625
8749	53338	7619
8750	53344	7613
8751	53348	7607
8752	53354	7601
8753	53359	7594
8754	53364	7588
8755	53370	7582
8756	53376	7576
8757	53381	7570
8758	53387	7564
8759	53392	7557
8760	53397	7551
8761	53403	7545
8762	53409	7539
8763	53415	7533
8764	53420	7527
8765	53426	7520
8766	53433	7514
8767	53440	7509
8768	53446	7502
8769	53453	7496
8770	53456	7490
8771	53462	7484
8772	53468	7478
8773	53474	7472
8774	53480	7465
8775	53485	7459
8776	53491	7453
8777	53497	7447
8778	53503	7441
8779	53508	7435
8780	53514	7429
8781	53520	7422
8782	53525	7416
8783	53531	7410
8784	53536	7404
8785	53542	7398
8786	53551	7392
8787	53556	7386
8788	53562	7380
8789	53568	7374
8790	53573	7367
8791	53580	7361
8792	53586	7355
8793	53592	7349
8794	53598	7343
8795	53603	7337
8796	53610	7331
8797	53615	7325
8798	53620	7318
8799	53624	7312
8800	53631	7306
8801	53637	7300
8802	53644	7294
8803	53650	7288
8804	53656	7282
8805	53662	7276
8806	53668	7269
8807	53673	7263
8808	53679	7257
8809	53685	7251
8810	53688	7245
8811	53694	7238
8812	53700	7232
8813	53706	7226
8814	53711	7220
8815	53717	7214
8816	53723	7208
8817	53729	7202
8818	53735	7195
8819	53741	7189
8820	53745	7183
8821	53751	7177
8822	53754	7170
8823	53760	7164
8824	53766	7158
8825	53771	7152
8826	53776	7146
8827	53781	7140
8828	53787	7133
8829	53793	7127
8830	53799	7121
8831	53806	7115
8832	53811	7109
8833	53817	7103
8834	53823	7097
8835	53840	7092
8836	53845	7086
8837	53852	7080
8838	53857	7074
8839	53863	7068
8840	53869	7061
8841	53874	7055
8842	53881	7049
8843	53887	7043
8844	53893	7037
8845	53899	7031
8846	53904	7025
8847	53910	7019
8848	53916	7012
8849	53922	7006
8850	53929	7000
8851	53935	6994
8852	53941	6988
8853	53944	6982
8854	53950	6976
8855	53956	6969
8856	53959	6963
8857	53965	6957
8858	53971	6951
8859	53977	6945
8860	53983	6939
8861	53989	6932
8862	53994	6926
8863	54000	6920
8864	54006	6914
8865	54011	6908
8866	54017	6902
8867	54024	6896
8868	54031	6890
8869	54037	6884
8870	54043	6878
8871	54049	6871
8872	54056	6865
8873	54061	6859
8874	54067	6853
8875	54073	6847
8876	54079	6841
8877	54085	6835
8878	54091	6829
8879	54096	6823
8880	54103	6816
8881	54109	6810
8882	54114	6804
8883	54121	6798
8884	54127	6792
8885	54133	6786
8886	54139	6780
8887	54145	6774
8888	54151	6768
8889	54157	6762
8890	54161	6755
8891	54167	6749
8892	54173	6743
8893	54179	6737
8894	54184	6731
8895	54190	6725
8896	54196	6718
8897	54202	6712
8898	54205	6706
8899	54211	6700
8900	54217	6694
8901	54224	6688
8902	54231	6682
8903	54237	6676
8904	54244	6670
8905	54250	6664
8906	54256	6657
8907	54263	6651
8908	54268	6645
8909	54274	6639
8910	54280	6633
8911	54286	6627
8912	54289	6621
8913	54296	6614
8914	54301	6608
8915	54306	6602
8916	54312	6596
8917	54318	6590
8918	54323	6584
8919	54330	6578
8920	54335	6571
8921	54341	6565
8922	54347	6559
8923	54353	6553
8924	54361	6547
8925	54366	6541
8926	54372	6535
8927	54378	6529
8928	54383	6523
8929	54389	6517
8930	54395	6510
8931	54401	6504
8932	54407	6498
8933	54412	6492
8934	54416	6486
8935	54419	6479
8936	54425	6473
8937	54431	6467
8938	54437	6461
8939	54443	6455
8940	54447	6448
8941	54454	6442
8942	54461	6436
8943	54467	6430
8944	54473	6424
8945	54478	6418
8946	54485	6412
8947	54490	6406
8948	54495	6400
8949	54502	6394
8950	54507	6387
8951	54513	6381
8952	54522	6376
8953	54527	6369
8954	54533	6363
8955	54539	6357
8956	54544	6351
8957	54551	6345
8958	54556	6339
8959	54562	6333
8960	54567	6326
8961	54573	6320
8962	54579	6314
8963	54585	6308
8964	54590	6302
8965	54597	6296
8966	54602	6290
8967	54608	6284
8968	54615	6278
8969	54620	6271
8970	54626	6265
8971	54631	6259
8972	54637	6253
8973	54643	6247
8974	54649	6241
8975	54656	6235
8976	54669	6230
8977	54677	6224
8978	54683	6218
8979	54688	6211
8980	54694	6205
8981	54700	6199
8982	54705	6193
8983	54711	6187
8984	54717	6181
8985	54722	6175
8986	54729	6169
8987	54735	6162
8988	54741	6156
8989	54747	6150
8990	54753	6144
8991	54759	6138
8992	54765	6132
8993	54772	6126
8994	54777	6120
8995	54783	6114
8996	54789	6107
8997	54793	6101
8998	54799	6095
8999	54805	6089
9000	54810	6083
9001	54815	6077
9002	54821	6071
9003	54827	6064
9004	54833	6058
9005	54839	6052
9006	54844	6046
9007	54851	6040
9008	54857	6034
9009	54864	6028
9010	54870	6022
9011	54877	6016
9012	54883	6010
9013	54889	6004
9014	54895	5997
9015	54901	5991
9016	54907	5985
9017	54913	5979
9018	54919	5973
9019	54925	5967
9020	54931	5961
9021	54937	5955
9022	54942	5949
9023	54949	5943
9024	54955	5936
9025	54960	5930
9026	54967	5924
9027	54972	5918
9028	54976	5912
9029	54982	5906
9030	54988	5900
9031	54994	5894
9032	55000	5887
9033	55006	5881
9034	55012	5875
9035	55018	5869
9036	55023	5863
9037	55030	5857
9038	55035	5851
9039	55042	5845
9040	55048	5839
9041	55054	5833
9042	55061	5826
9043	55067	5820
9044	55073	5814
9045	55080	5808
9046	55086	5802
9047	55092	5796
9048	55098	5790
9049	55103	5784
9050	55109	5778
9051	55117	5772
9052	55124	5766
9053	55132	5760
9054	55139	5754
9055	55145	5748
9056	55150	5742
9057	55156	5736
9058	55162	5729
9059	55168	5723
9060	55174	5717
9061	55178	5711
9062	55181	5705
9063	55187	5699
9064	55193	5692
9065	55199	5686
9066	55205	5680
9067	55211	5674
9068	55217	5668
9069	55223	5662
9070	55226	5655
9071	55229	5649
9072	55235	5643
9073	55241	5637
9074	55247	5631
9075	55251	5625
9076	55257	5618
9077	55263	5612
9078	55271	5606
9079	55276	5600
9080	55283	5594
9081	55290	5588
9082	55295	5582
9083	55299	5576
9084	55305	5570
9085	55310	5563
9086	55316	5557
9087	55322	5551
9088	55329	5545
9089	55334	5539
9090	55340	5533
9091	55346	5527
9092	55352	5521
9093	55355	5514
9094	55361	5508
9095	55367	5502
9096	55373	5496
9097	55379	5490
9098	55386	5484
9099	55391	5478
9100	55397	5472
9101	55403	5466
9102	55407	5459
9103	55412	5453
9104	55418	5447
9105	55422	5441
9106	55427	5435
9107	55433	5428
9108	55439	5422
9109	55445	5416
9110	55450	5410
9111	55457	5404
9112	55463	5398
9113	55478	5393
9114	55483	5387
9115	55489	5380
9116	55492	5374
9117	55498	5368
9118	55501	5362
9119	55508	5356
9120	55513	5349
9121	55520	5343
9122	55526	5337
9123	55531	5331
9124	55536	5325
9125	55542	5319
9126	55548	5313
9127	55554	5307
9128	55560	5301
9129	55566	5294
9130	55571	5288
9131	55577	5282
9132	55582	5276
9133	55588	5270
9134	55594	5264
9135	55598	5257
9136	55603	5251
9137	55609	5245
9138	55615	5239
9139	55621	5233
9140	55626	5227
9141	55632	5221
9142	55638	5215
9143	55644	5209
9144	55650	5202
9145	55656	5196
9146	55662	5190
9147	55670	5184
9148	55675	5178
9149	55681	5172
9150	55687	5166
9151	55692	5160
9152	55698	5154
9153	55704	5148
9154	55710	5142
9155	55716	5135
9156	55720	5129
9157	55725	5123
9158	55731	5117
9159	55737	5111
9160	55741	5105
9161	55747	5098
9162	55753	5092
9163	55760	5086
9164	55766	5080
9165	55772	5074
9166	55778	5068
9167	55783	5062
9168	55789	5056
9169	55795	5050
9170	55800	5044
9171	55806	5037
9172	55812	5031
9173	55815	5025
9174	55822	5019
9175	55829	5013
9176	55835	5007
9177	55840	5001
9178	55846	4995
9179	55852	4988
9180	55858	4982
9181	55864	4976
9182	55870	4970
9183	55877	4964
9184	55882	4958
9185	55888	4952
9186	55896	4946
9187	55901	4940
9188	55908	4934
9189	55913	4928
9190	55916	4921
9191	55920	4915
9192	55925	4909
9193	55931	4903
9194	55936	4897
9195	55942	4891
9196	55948	4884
9197	55954	4878
9198	55959	4872
9199	55965	4866
9200	55971	4860
9201	55977	4854
9202	55982	4848
9203	55988	4842
9204	55993	4835
9205	55999	4829
9206	56004	4823
9207	56010	4817
9208	56016	4811
9209	56022	4805
9210	56027	4799
9211	56033	4793
9212	56039	4787
9213	56044	4780
9214	56050	4774
9215	56057	4768
9216	56063	4762
9217	56070	4756
9218	56075	4750
9219	56081	4744
9220	56087	4738
9221	56092	4732
9222	56099	4726
9223	56105	4720
9224	56110	4713
9225	56116	4707
9226	56122	4701
9227	56127	4695
9228	56133	4689
9229	56136	4683
9230	56142	4677
9231	56149	4671
9232	56154	4664
9233	56161	4658
9234	56166	4652
9235	56172	4646
9236	56178	4640
9237	56183	4634
9238	56189	4628
9239	56196	4622
9240	56201	4616
9241	56207	4609
9242	56213	4603
9243	56218	4597
9244	56224	4591
9245	56230	4585
9246	56236	4579
9247	56242	4573
9248	56245	4567
9249	56252	4560
9250	56265	4555
9251	56272	4549
9252	56276	4543
9253	56281	4537
9254	56288	4531
9255	56293	4524
9256	56299	4518
9257	56304	4512
9258	56310	4506
9259	56315	4500
9260	56321	4494
9261	56327	4488
9262	56332	4482
9263	56339	4475
9264	56343	4469
9265	56348	4463
9266	56354	4457
9267	56360	4451
9268	56365	4445
9269	56372	4439
9270	56377	4433
9271	56383	4426
9272	56388	4420
9273	56394	4414
9274	56399	4408
9275	56405	4402
9276	56411	4396
9277	56417	4390
9278	56420	4384
9279	56426	4377
9280	56430	4371
9281	56435	4365
9282	56441	4359
9283	56450	4353
9284	56457	4347
9285	56463	4341
9286	56469	4335
9287	56474	4329
9288	56481	4323
9289	56486	4317
9290	56492	4310
9291	56498	4304
9292	56504	4298
9293	56509	4292
9294	56515	4286
9295	56521	4280
9296	56527	4274
9297	56533	4268
9298	56538	4262
9299	56541	4255
9300	56547	4249
9301	56553	4243
9302	56556	4237
9303	56563	4231
9304	56568	4225
9305	56574	4219
9306	56580	4212
9307	56585	4206
9308	56591	4200
9309	56597	4194
9310	56602	4188
9311	56608	4182
9312	56614	4176
9313	56619	4170
9314	56625	4164
9315	56631	4157
9316	56636	4151
9317	56642	4145
9318	56648	4139
9319	56655	4133
9320	56662	4127
9321	56668	4121
9322	56673	4115
9323	56679	4109
9324	56685	4103
9325	56690	4097
9326	56696	4091
9327	56702	4084
9328	56707	4078
9329	56713	4072
9330	56719	4066
9331	56725	4060
9332	56730	4054
9333	56736	4048
9334	56742	4042
9335	56747	4036
9336	56753	4029
9337	56758	4023
9338	56763	4017
9339	56770	4011
9340	56776	4005
9341	56783	3999
9342	56789	3993
9343	56795	3987
9344	56801	3981
9345	56806	3975
9346	56811	3968
9347	56817	3962
9348	56823	3956
9349	56829	3950
9350	56834	3944
9351	56841	3938
9352	56847	3932
9353	56854	3926
9354	56860	3920
9355	56866	3914
9356	56871	3908
9357	56877	3902
9358	56883	3895
9359	56888	3889
9360	56894	3883
9361	56900	3877
9362	56905	3871
9363	56912	3865
9364	56920	3859
9365	56926	3853
9366	56933	3847
9367	56938	3841
9368	56944	3835
9369	56950	3829
9370	56955	3822
9371	56961	3816
9372	56967	3810
9373	56973	3804
9374	56979	3798
9375	56984	3792
9376	56990	3786
9377	56995	3780
9378	57001	3774
9379	57006	3768
9380	57012	3761
9381	57018	3755
9382	57024	3749
9383	57029	3743
9384	57035	3737
9385	57049	3731
9386	57057	3726
9387	57063	3719
9388	57068	3713
9389	57074	3707
9390	57079	3701
9391	57085	3695
9392	57089	3689
9393	57094	3683
9394	57100	3677
9395	57105	3670
9396	57110	3664
9397	57116	3658
9398	57122	3652
9399	57127	3646
9400	57133	3640
9401	57140	3634
9402	57146	3628
9403	57152	3622
9404	57155	3615
9405	57161	3609
9406	57167	3603
9407	57173	3597
9408	57179	3591
9409	57184	3585
9410	57189	3579
9411	57192	3573
9412	57198	3566
9413	57203	3560
9414	57209	3554
9415	57215	3548
9416	57218	3542
9417	57223	3536
9418	57231	3530
9419	57237	3524
9420	57243	3518
9421	57249	3512
9422	57255	3505
9423	57259	3499
9424	57264	3493
9425	57270	3487
9426	57276	3481
9427	57279	3475
9428	57285	3469
9429	57291	3462
9430	57294	3456
9431	57301	3450
9432	57307	3444
9433	57312	3438
9434	57318	3432
9435	57323	3426
9436	57329	3420
9437	57334	3414
9438	57340	3407
9439	57345	3401
9440	57351	3395
9441	57357	3389
9442	57363	3383
9443	57369	3377
9444	57375	3371
9445	57380	3365
